ApplicationName,LoggerName,RequestedURL,Details
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516850169,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516850169"",""transactionId"":""4c35d8c7-36d2-40df-96dd-2f5f96e69372"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139849008,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?alertKey=0000139849008"",""transactionId"":""653790a1-13ae-4a19-8844-d9e38ca589f3"",""httpVerb"":""DELETE"",""message"":""Request Finished in 26 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516850079,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516850079"",""transactionId"":""4edcf941-2d82-4c9b-b69b-05d3e59cc966"",""httpVerb"":""GET"",""message"":""Request Finished in 777 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""0f44609d-d792-4a24-8679-89e53027bdc8"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/SpendingAccounts?AccountStatus=3&Select[0]=planName&Select[1]=planShortName&Select[2]=accountStartDate&Select[3]=ItemId&Select[4]=planTypeCode&cacheBust=14,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/SpendingAccounts?AccountStatus=3&Select[0]=planName&Select[1]=planShortName&Select[2]=accountStartDate&Select[3]=ItemId&Select[4]=planTypeCode&cacheBust=1474516844458"",""transactionId"":""dca1ab5d-b1de-4745-85e4-b96cf6fd7435"",""httpVerb"":""GET"",""message"":""Request Finished in 18 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""69bad2ca-0d4e-470d-8258-4fea9e86ba2e"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""6613cae2-9bd9-49a8-91eb-5a46adf43995"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""1d78518d-c659-4977-8288-89264cfe0dd8"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516851266,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516851266"",""transactionId"":""8f17e5d3-6b3e-4012-bded-78a8a93fa63f"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""9ce6c42e-3b78-4e9b-9bf8-1cbb32edd9dc"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/body,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/body"",""transactionId"":""1b6f0c9e-e17b-44d5-8bd3-08b9314f5034"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/support,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/support"",""transactionId"":""1c71910c-395c-4eab-bf5d-5c77605c7e5b"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""f29fde4b-51a3-4f9e-a837-13e0b1307092"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/search,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/search"",""transactionId"":""79e62d8b-1763-4c0f-a163-6644d2442a19"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""2b5e0d79-7fa8-48d2-879e-2c2717380e3b"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""0aae9c4b-2fcb-4289-bb28-4bc4de02be1e"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""409cc5a4-be50-4135-aa09-ed98a5429fa0"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""05698ff4-d213-4915-b442-2d47180664e7"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516846663,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516846663"",""transactionId"":""ce20c29c-2788-4c79-8adf-7aa721e073f0"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/relationshipcode?cacheBust=1474516846663,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/relationshipcode?cacheBust=1474516846663"",""transactionId"":""90d49621-f569-4086-a17f-7e950bfa6cb8"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/ParticipantAddress?cacheBust=1474516846663,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/ParticipantAddress?cacheBust=1474516846663"",""transactionId"":""1eb962fa-edf5-4a8f-8f64-37d5589895c1"",""httpVerb"":""GET"",""message"":""Request Finished in 23 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/cards?cacheBust=1474516846663,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/cards?cacheBust=1474516846663"",""transactionId"":""29e8842c-7151-451b-8647-38ba5caa4daf"",""httpVerb"":""GET"",""message"":""Request Finished in 45 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516846766,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516846766"",""transactionId"":""f87ab94a-20d4-431c-a3c2-a84f2c784008"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?claimStatus[0]=needsValidation&RequestOrigin=cardReceipt&cacheBust=1474516846766,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?claimStatus[0]=needsValidation&RequestOrigin=cardReceipt&cacheBust=1474516846766"",""transactionId"":""52d83a57-b1f4-48f3-8ca2-d8af37dda19d"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?ClaimStatus[0]=Paid&ClaimSources[0]=ONLINE&ClaimSources[1]=MAILFAXED&ClaimSources[2]=AUTOREIMBURSED&StartDate=8/28/2016&cacheBust=1474516851738,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?ClaimStatus[0]=Paid&ClaimSources[0]=ONLINE&ClaimSources[1]=MAILFAXED&ClaimSources[2]=AUTOREIMBURSED&StartDate=8/28/2016&cacheBust=1474516851738"",""transactionId"":""c75b3c29-0e12-40ab-8ea6-876a1186c264"",""httpVerb"":""GET"",""message"":""Request Finished in 284 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""c9168dbd-3fea-4167-915a-6ddec904a542"",""httpVerb"":""POST"",""message"":""Request Finished in 447 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?CardStatus=1&cacheBust=1474516846766,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?CardStatus=1&cacheBust=1474516846766"",""transactionId"":""dac1f265-c30d-4284-896b-04c0a660e848"",""httpVerb"":""GET"",""message"":""Request Finished in 384 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""1be9b30c-c8f5-4927-843e-e7d9f985ef03"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""92a1126c-73c3-436c-aab3-23574572c2a2"",""httpVerb"":""GET"",""message"":""Request Finished in 13 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""d72ac0ee-9824-4fd0-b430-f5ac4f2be3d9"",""httpVerb"":""GET"",""message"":""Request Finished in 21 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""8b4293be-a34a-4b93-b5f5-54adbbfe6a0d"",""httpVerb"":""GET"",""message"":""Request Finished in 36 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""cb9b51d7-5f7f-47b9-91ba-fcea44f7333c"",""httpVerb"":""GET"",""message"":""Request Finished in 39 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""975a3cdf-3739-4e03-90f4-df8165ae279f"",""httpVerb"":""GET"",""message"":""Request Finished in 53 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?spendingAccountId=0012329046008&cacheBust=1474516847230,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?spendingAccountId=0012329046008&cacheBust=1474516847230"",""transactionId"":""fcee90c8-ebfd-4ca1-aff2-5e292a1fa365"",""httpVerb"":""GET"",""message"":""Request Finished in 197 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""5b7d13f7-37b3-4b47-ae20-1290516bf229"",""httpVerb"":""GET"",""message"":""Request Finished in 19 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims/?spendingAccountId=0011921336008&cacheBust=1474516847230,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims/?spendingAccountId=0011921336008&cacheBust=1474516847230"",""transactionId"":""930762df-8402-4e07-bbce-b53062e02874"",""httpVerb"":""GET"",""message"":""Request Finished in 837 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/logo,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/logo"",""transactionId"":""5ef87eb2-f761-4c76-992d-dba44c781dd5"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/token?cacheBust=1474516847568,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/token?cacheBust=1474516847568"",""transactionId"":""5a45143b-4333-489b-9108-8f0af8f2974b"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516847618,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/authorizationprofile?cacheBust=1474516847618"",""transactionId"":""89c1032f-5c45-4cb9-927b-9d3a5c4c942e"",""httpVerb"":""GET"",""message"":""Request Finished in 0 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516847618,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/participantprofile?cacheBust=1474516847618"",""transactionId"":""56403929-75a1-4641-9a77-93ca484e0fc9"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516847568,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/spendingAccounts?cacheBust=1474516847568"",""transactionId"":""7271e3b2-18e5-44c3-be16-e189146b9444"",""httpVerb"":""GET"",""message"":""Request Finished in 299 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/Image,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/Image"",""transactionId"":""1af21139-19c5-4f13-876e-01d827c8fd76"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/legal,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/legal"",""transactionId"":""9b8871ad-0dcc-4a0e-9880-f743b37925ea"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""eb6ac5be-01ed-4ae1-a8f7-7df62d095516"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/footer,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/footer"",""transactionId"":""fccec0b6-4ed4-4d41-accc-30f598821c9e"",""httpVerb"":""GET"",""message"":""Request Finished in 12 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516848116,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/alerts/?cacheBust=1474516848116"",""transactionId"":""d941b7d4-c492-414a-b9e5-db1465679dc1"",""httpVerb"":""GET"",""message"":""Request Finished in 11 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/support,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/support"",""transactionId"":""df298bbb-5957-43a1-91b9-012935a24ae5"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/body,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/body"",""transactionId"":""020c5324-134c-4872-8939-8b72d3952b7f"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""b4ab06ab-e683-4ced-b326-ecc7fa97bb8d"",""httpVerb"":""GET"",""message"":""Request Finished in 8 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/header,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/header"",""transactionId"":""3cf0bba6-d362-4e50-9180-922acc58f17e"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""0c7dd766-64f6-41ef-bf5e-610ad681c4be"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""a75b451b-6a25-471c-a1d7-65717dbbb97b"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""7ffb87fb-6da8-42d4-ac5f-dc45cd756368"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/resources/menu,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/resources/menu"",""transactionId"":""d51560d3-2db6-4890-8c16-3b94c72ac41c"",""httpVerb"":""GET"",""message"":""Request Finished in 3 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/documents?top=-1&type=AST&cacheBust=1474516849798,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/documents?top=-1&type=AST&cacheBust=1474516849798"",""transactionId"":""7108413e-6e5d-49dc-8081-f572506a0db1"",""httpVerb"":""GET"",""message"":""Request Finished in 1094 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/logout,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/logout"",""transactionId"":""9dd194be-f1d7-43b7-bb5c-2716b0948519"",""httpVerb"":""GET"",""message"":""Request Finished in 7 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516852283,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516852283"",""transactionId"":""9cefd34b-8b41-407f-bc86-54c9ce518af2"",""httpVerb"":""GET"",""message"":""Request Finished in 5 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516852370,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516852370"",""transactionId"":""ee6a6856-b1d6-4a2b-999d-af3648188fc9"",""httpVerb"":""GET"",""message"":""Request Finished in 4 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516852370,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/eftaccounts/?cacheBust=1474516852370"",""transactionId"":""aa752024-51e9-43a8-acd4-c9b6f5fac183"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/claims?AccountStatus=3&claimStatus[0]=needsValidation&top=20&skip=0&cacheBust=1474516852136,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/claims?AccountStatus=3&claimStatus[0]=needsValidation&top=20&skip=0&cacheBust=1474516852136"",""transactionId"":""638f161d-760c-4b9c-a001-61b3e330f762"",""httpVerb"":""GET"",""message"":""Request Finished in 10 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""c9554865-7ea2-4595-bb0e-5377ec1f7bab"",""httpVerb"":""POST"",""message"":""Request Finished in 372 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""b85a4b9f-6a51-48c9-9df3-087a0f6c4f8f"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""2c14ec62-ef00-4ca6-ac09-6c340190e0a8"",""httpVerb"":""GET"",""message"":""Request Finished in 17 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""511f72cd-a578-4a9e-9409-03e1767ba8b7"",""httpVerb"":""GET"",""message"":""Request Finished in 43 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""87fa59d8-1451-4a46-aae2-0d95241fa02c"",""httpVerb"":""GET"",""message"":""Request Finished in 26 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""d7fc1ef4-722c-4aee-9d00-33627141ce57"",""httpVerb"":""GET"",""message"":""Request Finished in 40 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""73bdfc65-0232-4bb5-b7fd-61c77846f77a"",""httpVerb"":""GET"",""message"":""Request Finished in 6 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/api/v1/customizations/bg,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/api/v1/customizations/bg"",""transactionId"":""2095e8c0-3bf1-4e21-b033-f4e242285103"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""7defd3a2-00d7-4d3d-97f6-820ee5eea08e"",""httpVerb"":""POST"",""message"":""Request Finished in 252 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/SAMs/Login/LogonPage.aspx,"{""httpResponseStatusCode"":302,""requestedUrl"":""http://www.ABC.com/SAMs/Login/LogonPage.aspx"",""transactionId"":""859a4104-5a21-43ee-98c4-c2f011ccd0ec"",""httpVerb"":""POST"",""message"":""Request Finished in 198 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""d45620e5-b222-4c30-ac0a-c7bed0055cb6"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/"",""transactionId"":""81b7bf50-cc1a-4f8b-872a-a16dde6c42ab"",""httpVerb"":""GET"",""message"":""Request Finished in 1 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""360c17dc-2c3b-4ec6-b67e-92fd627fd000"",""httpVerb"":""GET"",""message"":""Request Finished in 13 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed1,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed1"",""transactionId"":""21fb9873-f017-4170-955c-a029449e248f"",""httpVerb"":""GET"",""message"":""Request Finished in 32 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""a3daa69d-c2e8-4871-aed3-ea574b1d338f"",""httpVerb"":""GET"",""message"":""Request Finished in 28 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""51151501-3141-4750-be7a-614495543280"",""httpVerb"":""GET"",""message"":""Request Finished in 16 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/brandable,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/brandable"",""transactionId"":""9ccd05a4-f786-4f2a-80b0-8bca40d55838"",""httpVerb"":""GET"",""message"":""Request Finished in 9 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor"",""transactionId"":""acb66b68-9cf8-4da4-bc74-e39915583d6f"",""httpVerb"":""GET"",""message"":""Request Finished in 15 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/vendor-blessed2,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/vendor-blessed2"",""transactionId"":""dc095e54-cf14-45ca-8d00-061ce048b21f"",""httpVerb"":""GET"",""message"":""Request Finished in 20 milliseconds""}"
SAMWB,SAMWB,http://www.ABC.com/sams/app/styles/css/main,"{""httpResponseStatusCode"":200,""requestedUrl"":""http://www.ABC.com/sams/app/styles/css/main"",""transactionId"":""86800b4c-e5c1-4e1f-9b31-dfa3e3ed7618"",""httpVerb"":""GET"",""message"":""Request Finished in 18 milliseconds""}"
